,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Cluster,ClusterName,FlavorCluster,VarietyFamily,ProcessingGroup
1264,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0394,"unex guatemala, s.a.",4300,中南米,AGROPECUARIA QUIAGRAL,250,69 kg,Asociacion Nacional Del Café,2012,"April 30th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,76.33,0.11,0,0.0,Green,8,"April 30th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,1,バランス系,酸味系,Bourbon系,ウォッシュド
1265,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,eduardo ambrocio,,中南米,Conquista/Morito,250,2 kg,Asociacion Nacional Del Café,2011/2012,"January 3rd, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.17,76.33,0.11,0,0.0,,5,"January 2nd, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,2,コク・バランス系,コク・バランス系,Bourbon系,ウォッシュド
1266,Arabica,eileen koyanagi,United States (Hawaii),,,,KPBP 21114,kona pacific farmers cooperative,,アジア太平洋,,2,100 lbs,Specialty Coffee Association,2014,"March 18th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,0.0,0,0.0,Green,0,"March 18th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
1267,Arabica,eileen koyanagi,United States (Hawaii),,,kona pacific farmers cooperative,Specialty Coffee Association,kona pacific farmers cooperative,,アジア太平洋,Kona Pacific Farmers Cooperative,6,100 lbs,Specialty Coffee Association,2013,"January 20th, 2014",Eileen Koyanagi,,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,76.17,0.0,0,0.0,Bluish-Green,3,"January 20th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,その他,ナチュラル
1268,Arabica,israel eduardo paz garcia,Mexico,agua de la mariposa,,"zaragoza itundujia, oaxaca",1405792248,cafeorganico.mx,1400,中南米,ISIDORA HERAS HERNANDEZ,11,1 kg,AMECAFE,2012,"September 17th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,6.75,76.17,0.16,2,0.0,,4,"September 17th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1400.0,1400.0,1400.0,1,バランス系,酸味系,Typica系,ウォッシュド
1269,Arabica,william ho,Indonesia,1,,1,1,,3500,アジア太平洋,1,15,2 kg,Specialty Coffee Association,2011,"January 18th, 2012",William Ho,Other,Natural / Dry,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,6.67,76.17,0.12,4,0.0,,26,"January 17th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,3500.0,3500.0,3500.0,3,香り系,丸み系,その他,ナチュラル
1270,Arabica,guillermo eduardo bobadilla muguira,Mexico,finca tepictla,,tepictla y xalapa veracruz,1104372556,el mejor café,1250,中南米,GUILLERMO EDUARDO BOBADILLA MUGUIRA,20,1 kg,AMECAFE,2012,"September 10th, 2012",GUILLERMO EDUARDO BOBADILLA MUGUIRA,Bourbon,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,76.08,0.12,0,0.0,Green,12,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1271,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-87,cafes finos de exportacion s de r.l.,1350,中南米,Cooperativa Coaquil,275,2 kg,Instituto Hondureño del Café,2014,"May 15th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Pacas,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0,0.11,0,0.0,Green,7,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350.0,1350.0,1350.0,1,バランス系,酸味系,Bourbon系,ナチュラル
1272,Arabica,ana gonzales,Philippines,various,,,0,prime3,1000+ meters,アジア太平洋,various smallholders,1,2 kg,Specialty Coffee Association,2012,"May 14th, 2013",Ana Gonzales,,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,75.83,0.12,0,0.0,Green,2,"May 14th, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1000.0,1000.0,1000.0,1,バランス系,酸味系,その他,ウォッシュド
1273,Arabica,volcafe ltda. - brasil,Brazil,,2017/2018-Lot01,copag,,volcafe ltda.,,中南米,,440,59 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 27th, 2017",Volcafe Ltda. - Brasil,,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,75.67,0.11,0,1.0,Green,6,"October 27th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,,1,バランス系,酸味系,その他,ナチュラル
1274,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0768,"unex guatemala, s.a.",4300,中南米,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,"July 9th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,75.58,0.11,0,0.0,Green,15,"July 9th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,0,酸味系,香り系,Bourbon系,ウォッシュド
1275,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0121,"unex guatemala, s.a.",,中南米,Conquista / Morito,250,1 kg,Asociacion Nacional Del Café,2012,"January 6th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,6.5,75.58,0.12,0,0.0,,10,"January 5th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,1,バランス系,酸味系,Bourbon系,ウォッシュド
1276,Arabica,juana rodriguez gutierrez,Mexico,la joya,,"palo blanco, tlacuilotepec, puebla",1207093598,productores e industrializadores de café orgánico la fe s.c. de r.l.,1100,中南米,JUANA RODRIGUEZ GUTIERREZ,10,1 kg,AMECAFE,2012,"September 12th, 2012",JUANA RODRIGUEZ GUTIERREZ,Pacamara,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,75.5,0.11,4,0.0,Green,20,"September 12th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100.0,1100.0,1100.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1277,Arabica,francisco hernandez lorenzo,Mexico,"zaragoza, montelibano, pamal navil",,"zaragoza, montelibano, pamal navil",2670,sposel s. de s.s.,1200,中南米,SPOSEL S. DE S.S.,100,1 kg,AMECAFE,2012,"September 12th, 2012",FRANCISCO HERNANDEZ LORENZO,Mundo Novo,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,75.17,0.11,0,0.0,Green,20,"September 12th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,3,香り系,丸み系,Bourbon系,ウォッシュド
1278,Arabica,montegrande,Mexico,finca monte grande,,,F07008657,cafe montegrande,1100,中南米,SURAYA MAGDALENA LOTFE CALDERON,36,1 kg,AMECAFE,2012,"June 6th, 2012",MONTEGRANDE,Other,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,6.67,75.17,0.12,0,0.0,,8,"June 6th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100.0,1100.0,1100.0,1,バランス系,酸味系,その他,ウォッシュド
1279,Arabica,martin jimenez casiano,Mexico,peña campana,,peña campana,3,union regional de cafeticultores de la mazateca alta,1280,中南米,"MARTÍN JIMENEZ CASIANO, PAULINA CERQUEDA ALVAREZ, JULIO MARTINEZ TERAN",18,1 kg,AMECAFE,2012,"March 5th, 2012",MARTIN JIMENEZ CASIANO,Typica,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,75.17,0.13,23,0.0,Bluish-Green,29,"March 5th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1280.0,1280.0,1280.0,1,バランス系,酸味系,Typica系,ウォッシュド
1280,Arabica,"grupo juvenil magtayani, ac",Mexico,la cruz,,mecatlán veracruz,0,grupo juvenil magtayani ac,850,中南米,MIGUEL LOPEZ TIRZO,43,1 kg,AMECAFE,2012,"July 11th, 2012","GRUPO JUVENIL MAGTAYANI, AC",Typica,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,75.0,0.14,15,0.0,Green,7,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,850.0,850.0,850.0,1,バランス系,酸味系,Typica系,ウォッシュド
1281,Arabica,israel eduardo paz garcia,Mexico,el limón,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1500,中南米,GEREMIAS RIAÑO LOPEZ,14,1 kg,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,6.42,74.92,0.17,0,0.0,,6,"September 13th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1500.0,1500.0,1500.0,1,バランス系,酸味系,Typica系,ウォッシュド
1282,Arabica,pablo enrique martinez gama,Mexico,la orduña,,falcafe s.a. de c.v.,1104362940,,1250,中南米,PABLO ENRIQUE MARTINEZ GAMA,20,1 kg,AMECAFE,2012,"August 1st, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,7.0,74.83,0.12,0,0.0,Green,30,"August 1st, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,1,バランス系,酸味系,Typica系,ウォッシュド
1283,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0122,"unex guatemala, s.a.",,中南米,Conquista / Morito,250,1 kg,Asociacion Nacional Del Café,2012,"January 9th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,6.33,74.75,0.11,0,0.0,,8,"January 8th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,1,バランス系,酸味系,Bourbon系,ウォッシュド
1284,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,"unex guatemala, s.a.",,中南米,Conquista/Morito,250,1 kg,Asociacion Nacional Del Café,2012,"January 5th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,6.42,74.75,0.11,0,0.0,,10,"January 4th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,1,バランス系,酸味系,Bourbon系,ウォッシュド
1285,Arabica,nestor mendez gomez,Mexico,sierra madre,,"angel albino corzo, chiapas",016-2129,cesmach s.c.,1700,中南米,CESMACH (VARIOS),275,1 kg,AMECAFE,2013,"March 29th, 2013",NESTOR MENDEZ GOMEZ,Typica,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,6.75,74.67,0.12,0,0.0,Green,7,"March 29th, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1700.0,1700.0,1700.0,1,バランス系,酸味系,Typica系,ウォッシュド
1286,Arabica,eileen koyanagi,United States (Hawaii),,,,KPBP 022414,kona pacific farmers cooperative,,アジア太平洋,,3,100 lbs,Specialty Coffee Association,2014,"March 13th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,7.33,74.42,0.0,1,0.0,Blue-Green,2,"March 13th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
1287,Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/0796,"unex guatemala, s.a.",4300,中南米,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Café,2013,"June 6th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,6.0,74.33,0.11,1,0.0,Green,1,"June 6th, 2014",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,1,バランス系,酸味系,Bourbon系,ウォッシュド
1288,Arabica,jorge octavio escamilla prado,Mexico,las ceibas,,catuai amarillo sss,1104355254,,1140,中南米,JORGE OCTAVIO ESCAMILLA PRADO,20,1 kg,AMECAFE,2012,"September 10th, 2012",JORGE OCTAVIO ESCAMILLA PRADO,Typica,Washed / Wet,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,6.67,74.33,0.14,3,0.0,Green,11,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1140.0,1140.0,1140.0,3,香り系,丸み系,Typica系,ウォッシュド
1289,Arabica,myrna roxana galvez gonzalez,Mexico,la marina-el orizabeño,,beneficio de café tecoxolco s. de r.l. de c.v.,1104820070,,1200,中南米,MYRNA ROXANA GÁLVEZ GONZÁLEZ,100,1 kg,AMECAFE,2012,"September 17th, 2012",MYRNA ROXANA GALVEZ GONZALEZ,Typica,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,6.5,74.0,0.13,0,0.0,,27,"September 17th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,Typica系,ウォッシュド
1290,Arabica,eugene holman pew,Mexico,rancho vigia,,rancho vigia,0,,1250,中南米,EUGENE HOLMAN PEW,20,1 kg,AMECAFE,2012,"August 1st, 2012",EUGENE HOLMAN PEW,Typica,Washed / Wet,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,7.08,73.83,0.12,0,0.0,Green,19,"August 1st, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,1,バランス系,酸味系,Typica系,ウォッシュド
1291,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,220456,kona pacific farmers cooperative,,アジア太平洋,,22,100 lbs,Specialty Coffee Association,2012,"April 6th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,73.67,0.0,9,0.0,,17,"April 6th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
1292,Arabica,bourbon specialty coffees,Brazil,,43102245/P4615,dinamo armazens gerais ltda,002/4542/0189,bourbon specialty coffees,,中南米,,300,60 kg,Brazil Specialty Coffee Association,2016,"December 28th, 2015",BOURBON SPECIALTY COFFEES,,,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,6.67,73.5,0.11,0,1.0,Green,0,"December 27th, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,,1,バランス系,酸味系,その他,その他
1293,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-88,cafes finos de exportacion s de r.l.,1350,中南米,Cooperativa Coaquil,275,2 kg,Instituto Hondureño del Café,2014,"April 26th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Pacas,Washed / Wet,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,73.42,0.11,1,0.0,Green,16,"April 26th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350.0,1350.0,1350.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1294,Arabica,kurt kappeli,Mexico,various,,u.c.i.r.i.,0016-2722-0001,upctiz zapoteca s.p.r. de r.l.,1200 meters,中南米,various small producers,280,69 kg,Specialty Coffee Association,2014,"May 8th, 2014",Kurt Kappeli,Typica,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,6.92,72.92,0.0,1,0.0,,1,"May 8th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,Typica系,ウォッシュド
1295,Arabica,honor dela fuente,Colombia,,,,3,costco wholesale industries,,中南米,,1,5 lbs,Specialty Coffee Association,2013,"March 3rd, 2014",Honor dela Fuente,,Natural / Dry,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,0.0,0,0.0,Bluish-Green,15,"March 3rd, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,0,酸味系,香り系,その他,ナチュラル
1296,Arabica,eileen koyanagi,United States (Hawaii),,,,KP 022014,kona pacific farmers cooperative,,アジア太平洋,,11,100 lbs,Specialty Coffee Association,2014,"March 10th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58,0.11,5,0.0,Green,9,"March 10th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,1,バランス系,酸味系,Typica系,ナチュラル
1297,Arabica,myriam kaplan-pasternak,Haiti,2000 farmers,,cooperative agro-industrielle de marmela,,,640m-1400m,中南米,Asosyasyon Plantè Kafe Krètapen (APCAP) ;Asosyasyon plantè Kafe Basen (APKBA);Asosyasyon Plantè Kafe,85,130 lbs,Specialty Coffee Association,2010,"August 23rd, 2011",Myriam Kaplan-Pasternak,,,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,6.42,72.33,0.08,1,0.0,,0,"August 22nd, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,640.0,1400.0,1020.0,1,バランス系,酸味系,その他,その他
1298,Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,several,,several,5-545-0015,santa laura exportadora de cafe s.l.e.c. s.a.,1200 msm,中南米,Beneficio la Eva S.A.,250,1 kg,Specialty Coffee Association of Costa Rica,2014,"February 3rd, 2015",Santa Laura Exportadora de Cafe S.L.E.C. S.A.,Caturra,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,71.75,0.11,0,0.0,Green,7,"February 3rd, 2016",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1299,Arabica,jose armando norberto borzani lemini,Mexico,la vuelta,,"mazatepec, tlatlauquitepec, puebla",11111,cafe colonial de tlatlauquitepec,800,中南米,JOSÉ ARMANDO NORBERTO BORZANI LEMINI,10,1 kg,AMECAFE,2012,"September 10th, 2012",JOSE ARMANDO NORBERTO BORZANI LEMINI,Mundo Novo,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,6.58,71.08,0.12,4,0.0,Green,24,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,800.0,800.0,800.0,2,コク・バランス系,コク・バランス系,Bourbon系,ウォッシュド
1300,Arabica,ricardo aaron sampieri marini,Mexico,la morena,,"tlamatoca, hutusco, ver.",1104351023,,1800,中南米,RICARDO AARON SAMPIERI MARINI,25,1 kg,AMECAFE,2012,"July 11th, 2012",RICARDO AARON SAMPIERI MARINI,Bourbon,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,6.42,71.0,0.11,0,0.0,Green,0,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1800.0,1800.0,1800.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1301,Arabica,kurt kappeli,Mexico,various,,f.i.e.c.h.,0016-2847-0001,globus coffee,1000 meters,中南米,various small producers,280,2 kg,Specialty Coffee Association,2014,"May 5th, 2014",Kurt Kappeli,Typica,Washed / Wet,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,6.75,70.75,0.12,0,0.0,Green,1,"May 5th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1000.0,1000.0,1000.0,1,バランス系,酸味系,Typica系,ウォッシュド
1302,Arabica,volcafe ltda. - brasil,Brazil,,2017/2018 - Lot 2,copag,,volcafe ltda.,,中南米,,305,59 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 27th, 2017",Volcafe Ltda. - Brasil,,Natural / Dry,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,6.67,70.67,0.11,0,1.0,Green,55,"October 27th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,,,,1,バランス系,酸味系,その他,ナチュラル
1303,Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-174,cadexsa,1450 msnm,中南米,Omar Acosta,275,1 kg,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,69.33,0.1,0,0.0,Green,4,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1304,Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-174,cadexsa,1450 msnm,中南米,Omar Acosta,275,1 kg,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,69.17,0.1,0,0.0,Green,3,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1305,Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-174,cadexsa,1450 msnm,中南米,Omar Acosta,275,1 kg,Instituto Hondureño del Café,2014,"May 15th, 2014",CADEXSA,Catuai,Washed / Wet,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,69.17,0.1,0,0.0,Green,4,"May 15th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
1306,Arabica,juan carlos garcia lopez,Mexico,el centenario,,"la esperanza, municipio juchique de ferrer, veracruz",1104328663,terra mia,900,中南米,JUAN CARLOS GARCÍA LOPEZ,12,1 kg,AMECAFE,2012,"September 17th, 2012",JUAN CARLOS GARCIA LOPEZ,Bourbon,Washed / Wet,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,6.75,68.33,0.11,0,0.0,,20,"September 17th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,900.0,900.0,900.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
